"","","","","",""
"1472",6879.5093365183,-1405.07516140592,-1787.89219155713,-1913.00259900641,-1913.20067890576
"1473",-11643.1563492658,-12079.7826704187,-12152.1953960489,-12170.4471267938,-12152.2014551837
"1474",7145.97831929919,6375.28395175325,6231.94367916876,6226.18095681263,6230.87908375299
"1475",27201.1081580711,24656.5061296112,24652.5999255172,24584.1499839912,24576.7273756743
"1476",-12052.0018239629,-12671.3605933395,-12764.00308746,-12807.7978430286,-12799.4069085266
"1477",-18944.4560413786,-21735.0149200153,-21853.6432408828,-21900.8558206023,-21905.9513155891
"1478",-10217.8578836682,-10606.3882155195,-10626.9792420532,-10623.080341573,-10610.2137614668
"1479",-20446.1023983742,-20711.9903601583,-20704.7861539584,-20710.5679479009,-20695.1336126184
"1480",39540.5484953194,35352.2901390566,35305.5908386546,35199.3972971321,35191.5402011249
"1481",45945.2570513896,41380.9104600494,41322.1860536064,41339.2238051912,41358.004302674
"1482",-2712.83581533286,-9282.65282901883,-9441.05928385565,-9449.11522751755,-9458.98361336966
"1483",-10672.7847977148,-10934.1655745179,-11101.5092794589,-11087.579295531,-11074.9805085372
"1484",-19346.725945448,-19885.3329970969,-19878.3785730416,-19892.9175856916,-19874.746266575
"1485",41730.797002424,41354.8996423003,41372.2486166411,41331.4564652392,41321.6361575113
"1486",-14125.1372460184,-14427.1202556357,-14458.1647666514,-14451.7031676317,-14439.2594737886
"1487",-8695.22116117404,-11954.4091603116,-12370.2705348643,-12371.072738643,-12406.6432104534
"1488",38365.1094060671,37810.0573006129,36703.3945584222,36628.55370385,36589.5286180471
"1489",41918.4417150543,41685.1921717046,41629.5149556791,41638.4192929509,41625.0593422925
"1490",31990.2850246164,29976.0176100307,29770.6240615058,29754.6674567061,29748.8503887752
"1491",43229.4190533807,43118.2207498158,42981.9623236782,42981.9890130822,42944.7504205885
"1492",24846.2006838296,24782.4128292626,24348.2070319484,24360.7783505731,24315.6290131139
"1493",1209.56625680384,593.169333795173,604.419856492239,622.142986590626,640.466549399713
"1494",-6006.22927497469,-6314.61322765096,-6401.64290257828,-6620.94389843086,-6614.86473891556
"1495",-9532.71063526797,-10070.7572310243,-10064.9355698488,-10053.7026334081,-10037.2811398302
"1496",34876.5391129344,32630.9426368249,32510.0439681479,32462.1837575129,32458.4288049754
"1497",41629.3984504818,40850.9997040057,40830.9059436519,40765.8376756835,40748.8030802277
"1498",-19451.9584331915,-19694.0219717217,-19778.1012607708,-19765.3879246935,-19769.23587495
"1499",37935.6787760981,33557.9824536377,33542.6929927948,33409.704894108,33396.5976420943
"1500",-23380.698308546,-27424.3001239615,-27500.4422621262,-27500.211748783,-27485.9569277255
"1501",40645.1948507398,38443.8345934927,38074.6147404837,37975.1081043777,37979.824556015
"1502",50969.0476670694,41956.4755378652,41514.6022053205,41473.2697750494,41489.8786029154
"1503",-21177.8849480411,-22706.2296850256,-22720.8636383121,-22710.0488859054,-22696.8063156128
"1504",40789.7595144301,38365.2274262879,38023.8243479016,37912.659394931,37906.686776703
"1505",-8521.9434834616,-9075.27589233535,-9064.55785267401,-9074.91870692239,-9065.45304417235
"1506",-6610.77444732025,-8126.07997070775,-8243.22196845206,-8339.69404954702,-8324.18139760257
"1507",-2228.64541372885,-3967.61003735414,-4050.66753788475,-4073.46273538228,-4056.25552381644
"1508",-9642.43740535991,-11339.8197028035,-11484.5493422723,-11546.9594655439,-11527.9643303093
"1509",-8552.57979724707,-9800.10977314313,-9953.1539276417,-9971.94253035935,-9969.23510667788
"1510",-11107.2415955015,-13171.5469977882,-13393.8791989611,-13410.548824948,-13407.0430599106
"1511",41391.8712768516,38922.3913977404,38693.8876676891,38627.0372937874,38620.4197293306
"1512",35569.4498835313,35529.0341958537,35118.4556112929,35108.3293879229,35092.0443869795
"1513",3544.64043138443,1099.35531091975,894.423079952288,844.697140649419,862.292981741306
"1514",49901.5784029223,40429.8947856506,39966.285936483,39923.7024217038,39940.4282591998
"1515",-5154.02607865756,-8240.92223096052,-8310.08762433508,-8324.9857332396,-8309.64121309971
"1516",-7337.09908161857,-10452.3412883665,-10503.5390791841,-10491.6699503859,-10481.9764292628
"1517",-16008.5571383806,-16471.5425336223,-16460.8457623262,-16464.3114942047,-16463.2819216392
"1518",-11427.7712444167,-12527.9704124845,-12752.1047927148,-12769.4139730874,-12763.3573641378
"1519",46330.9725365414,37105.0805593871,36670.8124641073,36685.5873583559,36696.5237192148
"1520",30039.7358708185,28929.6466706107,28933.2993819705,28940.2759879367,28931.1764181101
"1521",38927.8401646149,38842.4662169615,38828.4747779214,38762.2158490917,38687.2521275495
"1522",-9502.00146198241,-10523.2335325376,-10503.5956121464,-10499.6080801218,-10488.8812187787
"1523",39773.9651753631,39600.3446148531,39551.215415047,39543.3476971136,39562.0134816039
"1524",51282.3695436506,42610.0893808287,42263.1256452236,42203.9214429953,42218.9653638049
"1525",-5154.44988161159,-5321.04549018757,-5316.32177990936,-5307.066057932,-5289.97282919511
"1526",1686.24533139152,-2091.0260443208,-2689.80772271225,-2799.32639123748,-2785.33689264144
"1527",-7157.78298679165,-7185.5819706269,-7257.52554100136,-7241.89936545092,-7229.9517606954
"1528",44047.854348277,43869.5114878246,43753.7802846927,43770.3063936769,43779.1881187929
"1529",-11167.1720575792,-19775.8639112447,-20518.0832753536,-20691.3512324467,-20694.0840471798
"1530",24078.0588324787,22699.9211420216,22511.9873728783,22441.5313534327,22230.0750357398
"1531",42231.1612357802,41995.2789212688,41915.0705531265,41923.3850991139,41932.9752208058
"1532",-8982.5856140273,-11899.5065975893,-12058.5095770382,-12091.144737388,-12100.6107048216
"1533",-11253.8026623424,-12155.1393236572,-12155.426045633,-12140.6072643239,-12124.0882239827
"1534",-6081.88104402884,-6750.01696248917,-6867.02623573726,-6849.96664923074,-6835.4724418871
"1535",-18014.9242272666,-18638.6059879985,-18706.2446190224,-18747.1114172278,-18748.42210528
"1536",-4568.15469762269,-7968.15365293347,-8066.85630057283,-8050.14289125078,-8037.39900847331
"1537",-10313.7663072673,-11082.3927259256,-11105.1902990007,-11134.5170333751,-11132.8421358634
"1538",-12511.7325559246,-16601.2042021426,-16943.5573418369,-17001.1741524966,-17018.811399589
"1539",-11658.0468933466,-13497.6875111581,-13487.8973213925,-13484.4533082363,-13473.0962555994
"1540",40258.9231792544,40139.72622928,39290.6455193118,39061.4878831672,39046.0698895171
"1541",-8489.79167691756,-10958.0946646411,-10976.1595133597,-10988.8791576521,-10968.3769443711
"1542",42599.0023115938,42085.1880016175,41928.3896985295,41927.5359520029,41878.2856819704
"1543",-12491.0085982465,-13275.3215309989,-13368.928802952,-13360.2381415648,-13344.7084757012
"1544",29747.9320806793,29310.8889469107,29295.4916002073,29309.1432461499,29326.4867393151
"1545",-6679.63652573124,-8369.6377055183,-8562.72263164811,-8546.73765434667,-8544.16041397616
"1546",51406.5238937984,42705.1308738387,42326.1285827616,42253.4214135343,42268.4771095544
"1547",41560.367044439,39737.3047652689,39446.1093336297,39338.6147498295,39337.3000481112
"1548",43633.5751025198,43528.0680848014,43484.9241438581,43482.4939237259,43443.3486985999
"1549",31465.653597671,29991.8019145093,29772.7840941131,29675.2918485801,29685.7190933792
"1550",40334.1033753677,38311.4814066342,37787.0790792845,37699.0326828428,37713.0452079412
"1551",42386.5883702012,42029.145307593,41959.408443031,41971.3994879346,41988.7219742501
"1552",37126.1703412885,34677.6945997537,34353.9863108231,34259.5283165363,34254.4002790621
"1553",55069.2692368193,51923.950829914,51921.8817592337,51926.7912100472,51940.2362932155
"1554",42845.6686252853,42658.075011681,42625.4144617569,42621.0746958405,42637.1053402097
"1555",32681.9468671462,31612.2751789314,31611.7477033622,31617.6909858221,31627.8776651403
"1556",-11374.4854467938,-14664.6921607885,-14706.47808424,-14691.1450611844,-14674.5834918947
"1557",-21627.8192634132,-24743.2653938053,-24890.2739891948,-24886.1889379009,-24868.3039690658
"1558",11122.2835914729,9445.97303898587,9274.10247968278,9292.04917198022,9299.74641205141
"1559",3388.38325639347,-2665.35567261566,-2663.81790263755,-2664.37952118459,-2653.90662391926
"1560",41429.9514649606,40640.53389698,40516.3648395402,40511.5663914379,40503.9579691914
"1561",-18662.5065485041,-21159.5026018172,-21217.3122051848,-21210.6567290603,-21203.062259687
"1562",39008.8587896419,34251.7350468138,34269.162794831,34128.3567323241,34120.6483575548
"1563",-19628.6427657108,-20712.423395412,-20715.8265798594,-20704.4735588462,-20701.6862112354
"1564",-21133.9555744158,-23317.2993914718,-23314.4395471515,-23284.8581828085,-23271.8651268437
"1565",-13356.8677451452,-14872.1772788803,-15051.6390306425,-15074.1836880527,-15060.4685031497
"1566",27220.8234467946,24593.3439516545,24180.0794125189,24161.1715178597,24178.4793018031
"1567",-18273.3143401021,-22042.9497559075,-22180.3638810987,-22180.0429968976,-22161.6705213375
"1568",-8233.3797328899,-8377.51135878431,-8383.09649922179,-8507.55944686123,-8525.99745075043
"1569",41426.592976521,41272.6270213431,41194.5309011964,41188.1214811712,41185.0914697345
"1570",-21640.5486661026,-22805.2356409834,-23413.9468235389,-23570.0768222306,-23562.0765326901
"1571",-10799.731842911,-14804.6707637709,-14898.7656990634,-14909.6202025292,-14899.5746166984
"1572",16936.7729973095,11013.6040191627,10152.4986528141,9414.05350226961,9369.76932301084
"1573",40830.3711603007,38588.1048986452,38266.9534380481,38153.340839789,38149.2696966627
"1574",31135.2471673991,29804.2896523922,29431.8711231352,29370.0300607576,29378.4193369824
"1575",25494.8407954633,24070.8302510756,23896.2827919522,23904.4635672958,23790.0124538382
"1576",-2393.06733905957,-4258.53689721552,-4257.58926017836,-4279.47833781,-4291.54341260082
"1577",-17951.5760155383,-20484.1561223074,-20538.3303504839,-20526.3177090658,-20507.6648654972
"1578",33781.9461109427,33319.6498359322,32723.8208809413,32575.4605782758,32591.0082223934
"1579",31478.542136184,31281.6951222481,31287.1884174,31300.5038812595,31299.5616168962
"1580",-12672.007660729,-14363.6018827307,-14351.3659922871,-14336.8635046878,-14329.5416111021
"1581",-16237.7448305221,-22183.6294091656,-22388.4521041194,-22472.8279802987,-22470.9472044512
"1582",37875.0773739344,33800.6233409106,33770.8994666198,33648.7741157558,33646.0769178934
"1583",34243.9909517204,28864.002496322,27923.0363656533,27787.7830246867,27588.5885756442
"1584",40651.9762113989,40114.3383059537,40132.0208745816,40148.6727929326,40165.0959250316
"1585",39879.2018335462,39126.1691572715,39037.8545510974,38936.2860379847,38911.090515147
"1586",-3700.34449251089,-8419.55579028483,-8459.93266610211,-8481.61599547696,-8469.40489689156
"1587",-26090.8387900889,-28471.736921066,-28555.871557116,-28543.0809463098,-28538.1860445697
"1588",50833.0719687199,47964.9995300122,47913.9253110816,47924.1808078876,47937.1474739924
"1589",-12154.7718104732,-13134.1999738851,-13198.0165060513,-13184.270640088,-13177.145312364
"1590",22477.5069876504,20473.3506682332,20109.5842052273,20063.9377724155,20055.1567766914
"1591",46758.2156014114,42874.3879413162,42879.7905655142,42791.0761176316,42781.2941838943
"1592",36214.1442403961,35253.2884182654,35183.9379928282,35190.0580045934,35205.974375055
"1593",-11134.202125766,-14384.2549461926,-14475.1431149552,-14486.0406913042,-14473.8056240339
"1594",14678.3257719386,13473.6974398639,12532.989348564,12550.8634262221,12491.0604574025
"1595",40480.5609513616,40434.9416575832,40038.327872836,39837.7605853232,39800.045311161
"1596",-8887.25019714434,-9289.38322916564,-9314.73945547928,-9299.14401824752,-9282.73536328033
"1597",40005.5145334853,39997.2769162561,39905.7841730603,39835.1314096059,39835.2085055583
"1598",-8070.44492441842,-9226.3535535974,-9265.4484093978,-9259.91090113389,-9248.11144266175
"1599",-7464.20423312585,-7874.60296376742,-7986.21713917218,-7970.12888077586,-7955.8664094411
"1600",46545.2645185713,42404.8099108497,42413.2008001018,42430.7890601165,42444.2848029519
"1601",44841.4680685493,44681.2781069347,44361.7279618882,44337.1397352155,44347.8760642177
"1602",43198.1814066106,43108.7422517281,42996.9702138363,42991.760559122,42958.9771032784
"1603",40931.2664116723,40642.5679029503,40612.8646558865,40598.7667716129,40617.5599989901
"1604",8630.450500149,7362.00984398703,6717.00883568902,6687.02429319231,6668.91610163726
"1605",-8407.86604883777,-9637.95410556026,-9679.66788255977,-9712.36555191907,-9695.06308174253
"1606",-3036.81104707335,-3587.07295816839,-3616.19287972151,-3603.02358254912,-3586.12385990243
"1607",-7599.57763162107,-9857.46300461204,-10007.8236243639,-10031.0867792894,-10012.5231065794
"1608",-2460.62487287848,-2547.98082321348,-2540.06794725486,-2528.1083299009,-2511.05387083149
"1609",-9109.43103314939,-10366.961130546,-10373.2748082634,-10366.2910896147,-10369.7886233439
"1610",-14253.1933290086,-16793.062014621,-17016.3803887105,-16998.4991966475,-16982.8511847602
"1611",-15553.8925109333,-15979.0881134046,-16367.4964509027,-16361.9707236203,-16369.3192094985
"1612",42457.4737911952,40904.4030698862,40691.9291507139,40589.8978389678,40584.4481533611
"1613",-9174.98155400811,-11528.5636058284,-11740.2021155301,-11740.9003353809,-11733.3788306817
"1614",-19555.8496693429,-20028.8328592811,-20022.6351172376,-20040.7812512001,-20030.2435499201
"1615",51075.5763907412,42030.1375498105,41577.0704411461,41519.661362845,41535.6909078407
"1616",46843.5252857464,46556.3254138547,46563.40781341,46572.3586107116,46584.7258536611
"1617",33213.3888629703,33009.2747370465,32944.6987930366,32955.8336950414,32941.5536773912
"1618",26415.472714613,25096.2760933693,25031.7317418911,25050.0662440784,25060.2054247451
"1619",6286.02752705015,6285.9169798388,6300.86108770539,6318.62649721056,6337.26867225241
"1620",-8132.55912660887,-17687.7661331463,-17890.0507662702,-18388.1052282954,-18393.2769204247
"1621",38261.6781945144,38249.0860301666,38064.5355190372,37957.4093462489,37973.0190192325
"1622",43125.6624544381,42607.1328498272,42436.6521590538,42422.2670646779,42427.8629527509
"1623",40801.4458723668,40775.2184486191,40531.5318538346,40381.1173808845,40349.4106675363
"1624",-19067.0278799221,-20480.2331954467,-20621.1531000742,-20817.9550448299,-20823.0220233496
"1625",22739.4350614046,20618.3756843778,20458.982229093,20274.8664856929,20203.1418858473
"1626",39965.7560036659,39879.1663416064,39494.5993087393,39448.049338817,39436.2747154772
"1627",-12830.0199833886,-13827.3710292824,-13822.8655020646,-13835.682226823,-13832.0644501834
"1628",-11273.5319365407,-14392.6477482451,-14605.788871893,-14737.0508541167,-14735.4808323607
"1629",28763.4534728016,25840.1235161337,25788.2309586084,25749.8242416734,25757.8210314103
"1630",51182.2595390242,43912.8860815818,43679.5625403615,43608.1984739163,43616.8877917102
"1631",42963.8737546938,42235.6283749451,41731.5028575344,41721.1035040712,41696.8499753135
"1632",41309.3345593915,39338.8363481628,39047.5895647802,38939.2622259184,38936.7554334173
"1633",46027.4381185082,39434.6033519194,39036.6022503888,39044.2907621317,39059.1625148711
"1634",-3798.96682011574,-4206.88398802968,-4188.85814278597,-4365.38939696692,-4432.19540737057
"1635",49233.5022022434,40350.3125829973,39945.6565130972,39953.8337684914,39972.3792709321
"1636",-4168.36913641338,-5505.40250126452,-5562.50771497984,-5554.53506675393,-5539.84545114552
"1637",43923.9221091787,43727.5675896371,43610.9149366393,43537.0772944873,43519.5946069384
"1638",43010.7817892024,40830.472197208,40794.2563282734,40618.117688709,40616.4623177469
"1639",-15074.5115878404,-16685.2568589129,-16678.9456267772,-16674.6817260417,-16656.1046984897
"1640",-3229.3027583999,-3455.21988782174,-3496.72816276596,-3482.82083289743,-3465.02749069982
"1641",-9282.54473713484,-12931.9003474149,-12981.6945769161,-12964.7618921967,-12949.0709548058
"1642",54266.4660663719,51277.6994829924,51267.0738462754,51275.1881611939,51289.7150782357
"1643",35004.4949944004,34151.6015236833,33950.873057617,33941.4540229618,33891.6140839053
"1644",-7840.65006044587,-9076.11019320279,-9064.03235115145,-9050.88527625159,-9034.04842502296
"1645",-11194.5310006207,-11831.8253400536,-11965.9265516508,-12076.2741822692,-12057.9610213095
"1646",39167.0921522853,39024.6152695679,38905.4498063728,38900.6858696745,38916.1679776708
"1647",10126.9150296354,4595.9704825692,4492.32230432393,4457.58713932167,4376.62200926173
